DateTime,MV Ratio,Price
2020-03-07T00:00:00.000Z,1.13,244.89
2020-03-08T00:00:00.000Z,1.1,217.2
2020-03-09T00:00:00.000Z,0.922752,199.68
2020-03-10T00:00:00.000Z,0.93252,201.07
2020-03-11T00:00:00.000Z,0.933221,192.54
2020-03-12T00:00:00.000Z,0.910863,149.75
2020-03-13T00:00:00.000Z,0.526431,117.52
2020-03-14T00:00:00.000Z,0.632982,128.3
2020-03-15T00:00:00.000Z,0.589869,126.86
2020-03-16T00:00:00.000Z,0.601814,112.45
2020-03-17T00:00:00.000Z,0.537428,115.54
2020-03-18T00:00:00.000Z,0.568773,114.56
2020-03-19T00:00:00.000Z,0.571889,129.61
2020-03-20T00:00:00.000Z,0.665416,134.57
2020-03-21T00:00:00.000Z,0.642354,131.74
2020-03-22T00:00:00.000Z,0.642693,129.2
2020-03-23T00:00:00.000Z,0.597383,128.72
2020-03-24T00:00:00.000Z,0.664443,138.45
2020-03-25T00:00:00.000Z,0.680584,137.85
2020-03-26T00:00:00.000Z,0.668417,136.9
2020-03-27T00:00:00.000Z,0.681222,136.01
2020-03-28T00:00:00.000Z,0.640113,129.21
2020-03-29T00:00:00.000Z,0.646024,128.06
2020-03-30T00:00:00.000Z,0.616267,129.78
2020-03-31T00:00:00.000Z,0.651862,132.93
2020-04-01T00:00:00.000Z,0.6563,133.17
2020-04-02T00:00:00.000Z,0.671116,142.89
2020-04-03T00:00:00.000Z,0.69733,142.39
2020-04-04T00:00:00.000Z,0.696811,142.85
2020-04-05T00:00:00.000Z,0.711954,143.41
2020-04-06T00:00:00.000Z,0.70481,157.46
2020-04-07T00:00:00.000Z,0.836835,169.53
2020-04-08T00:00:00.000Z,0.809982,169.16
2020-04-09T00:00:00.000Z,0.850512,169.53
2020-04-10T00:00:00.000Z,0.837132,161.47
2020-04-11T00:00:00.000Z,0.776344,157.88
2020-04-12T00:00:00.000Z,0.779149,160.44
2020-04-13T00:00:00.000Z,0.783469,154.88
2020-04-14T00:00:00.000Z,0.772985,159
2020-04-15T00:00:00.000Z,0.780762,156.82
2020-04-16T00:00:00.000Z,0.7566,161.77
2020-04-17T00:00:00.000Z,0.847795,171.89
2020-04-18T00:00:00.000Z,0.840636,180.59
2020-04-19T00:00:00.000Z,0.922353,182.8
2020-04-20T00:00:00.000Z,0.886634,176.83
2020-04-21T00:00:00.000Z,0.840066,171.62
2020-04-22T00:00:00.000Z,0.838505,177.15
2020-04-23T00:00:00.000Z,0.895915,186.01
2020-04-24T00:00:00.000Z,0.906378,187.43
2020-04-25T00:00:00.000Z,0.919309,192.06
2020-04-26T00:00:00.000Z,0.952018,196.25
2020-04-27T00:00:00.000Z,0.967226,194.5
2020-04-28T00:00:00.000Z,0.963177,195.19
2020-04-29T00:00:00.000Z,0.96511,207.54
2020-04-30T00:00:00.000Z,1.05,214.93
2020-05-01T00:00:00.000Z,1,211.8
2020-05-02T00:00:00.000Z,1.03,212.98
2020-05-03T00:00:00.000Z,1.04,212.32
2020-05-04T00:00:00.000Z,1.02,203.06
2020-05-05T00:00:00.000Z,1.01,206.76
2020-05-06T00:00:00.000Z,1,204.92
2020-05-07T00:00:00.000Z,0.975922,206.09
2020-05-08T00:00:00.000Z,1.03,212.1
2020-05-09T00:00:00.000Z,1.03,211.62
2020-05-10T00:00:00.000Z,1.02,195.54
2020-05-11T00:00:00.000Z,0.916533,185.51
2020-05-12T00:00:00.000Z,0.905201,189.13
2020-05-13T00:00:00.000Z,0.922433,194.88
2020-05-14T00:00:00.000Z,0.971275,201.05
2020-05-15T00:00:00.000Z,0.989859,198.02
2020-05-16T00:00:00.000Z,0.946021,198.25
2020-05-17T00:00:00.000Z,0.976393,204.69
2020-05-18T00:00:00.000Z,1.01,211.95
2020-05-19T00:00:00.000Z,1.04,212.58
2020-05-20T00:00:00.000Z,1.04,210.92
2020-05-21T00:00:00.000Z,1.02,201.52
2020-05-22T00:00:00.000Z,0.966648,202.71
2020-05-23T00:00:00.000Z,1,208.02
2020-05-24T00:00:00.000Z,1,205.18
2020-05-25T00:00:00.000Z,0.974782,201.96
2020-05-26T00:00:00.000Z,0.98946,200.92
2020-05-27T00:00:00.000Z,0.97567,204.67
2020-05-28T00:00:00.000Z,1.01,212.64
2020-05-29T00:00:00.000Z,1.06,221.16
2020-05-30T00:00:00.000Z,1.07,232.71
2020-05-31T00:00:00.000Z,1.17,237.65
2020-06-01T00:00:00.000Z,1.12,240.75
2020-06-02T00:00:00.000Z,1.19,240.7
2020-06-03T00:00:00.000Z,1.14,239.23
2020-06-04T00:00:00.000Z,1.17,241.33
2020-06-05T00:00:00.000Z,1.17,243.49
2020-06-06T00:00:00.000Z,1.15,241.25
2020-06-07T00:00:00.000Z,1.16,240.16
2020-06-08T00:00:00.000Z,1.17,244.41
2020-06-09T00:00:00.000Z,1.18,242.82
2020-06-10T00:00:00.000Z,1.17,246.34
2020-06-11T00:00:00.000Z,1.19,238.09
2020-06-12T00:00:00.000Z,1.11,233.74
2020-06-13T00:00:00.000Z,1.14,236.66
2020-06-14T00:00:00.000Z,1.14,234.27
2020-06-15T00:00:00.000Z,1.11,226.02
2020-06-16T00:00:00.000Z,1.11,232.44
2020-06-17T00:00:00.000Z,1.13,232.51
2020-06-18T00:00:00.000Z,1.12,231.07
2020-06-19T00:00:00.000Z,1.11,229.2
2020-06-20T00:00:00.000Z,1.09,228.27
2020-06-21T00:00:00.000Z,1.09,229.17
2020-06-22T00:00:00.000Z,1.09,237.1
2020-06-23T00:00:00.000Z,1.16,242.87
2020-06-24T00:00:00.000Z,1.16,240.07
2020-06-25T00:00:00.000Z,1.11,231.24
2020-06-26T00:00:00.000Z,1.1,230.37
2020-06-27T00:00:00.000Z,1.09,223.7
2020-06-28T00:00:00.000Z,1.05,222.82
2020-06-29T00:00:00.000Z,1.07,225.55
2020-06-30T00:00:00.000Z,1.08,225.83
2020-07-01T00:00:00.000Z,1.07,228.49
2020-07-02T00:00:00.000Z,1.1,227.62
2020-07-03T00:00:00.000Z,1.08,226.32
2020-07-04T00:00:00.000Z,1.07,227.66
2020-07-05T00:00:00.000Z,1.09,226.8
2020-07-06T00:00:00.000Z,1.08,234.56
2020-07-07T00:00:00.000Z,1.14,239.22
2020-07-08T00:00:00.000Z,1.13,243.47
2020-07-09T00:00:00.000Z,1.17,242.83
2020-07-10T00:00:00.000Z,1.14,239
2020-07-11T00:00:00.000Z,1.14,239.69
2020-07-12T00:00:00.000Z,1.13,240.31
2020-07-13T00:00:00.000Z,1.14,241.36
2020-07-14T00:00:00.000Z,1.13,239.5
2020-07-15T00:00:00.000Z,1.13,239
2020-07-16T00:00:00.000Z,1.13,234.64
2020-07-17T00:00:00.000Z,1.1,233.05
2020-07-18T00:00:00.000Z,1.1,234.66
2020-07-19T00:00:00.000Z,1.11,236.66
2020-07-20T00:00:00.000Z,1.13,237.06
2020-07-21T00:00:00.000Z,1.11,241.39
2020-07-22T00:00:00.000Z,1.15,255.24
2020-07-23T00:00:00.000Z,1.23,270.77
2020-07-24T00:00:00.000Z,1.28,278.15
2020-07-25T00:00:00.000Z,1.3,294.5
2020-07-26T00:00:00.000Z,1.41,309.75
2020-07-27T00:00:00.000Z,1.43,322.55
2020-07-28T00:00:00.000Z,1.47,316.83
2020-07-29T00:00:00.000Z,1.44,319.23
2020-07-30T00:00:00.000Z,1.44,328.06
2020-07-31T00:00:00.000Z,1.52,339.28
2020-08-01T00:00:00.000Z,1.56,368.42
2020-08-02T00:00:00.000Z,1.74,379.7
2020-08-03T00:00:00.000Z,1.65,382.67
2020-08-04T00:00:00.000Z,1.71,392.01
2020-08-05T00:00:00.000Z,1.72,395.91
2020-08-06T00:00:00.000Z,1.76,397.5
2020-08-07T00:00:00.000Z,1.74,381.74
2020-08-08T00:00:00.000Z,1.66,386.95
2020-08-09T00:00:00.000Z,1.72,392.29
2020-08-10T00:00:00.000Z,1.7,393.41
2020-08-11T00:00:00.000Z,1.72,382.61
2020-08-12T00:00:00.000Z,1.64,377.79
2020-08-13T00:00:00.000Z,1.67,404.36
2020-08-14T00:00:00.000Z,1.83,431.34
2020-08-15T00:00:00.000Z,1.87,436.09
2020-08-16T00:00:00.000Z,1.84,424.95
2020-08-17T00:00:00.000Z,1.84,433.86
2020-08-18T00:00:00.000Z,1.82,424.78
2020-08-19T00:00:00.000Z,1.78,410.74
2020-08-20T00:00:00.000Z,1.71,410.86
2020-08-21T00:00:00.000Z,1.75,401.99
2020-08-22T00:00:00.000Z,1.63,388.49
2020-08-23T00:00:00.000Z,1.67,390.57
2020-08-24T00:00:00.000Z,1.64,399.06
2020-08-25T00:00:00.000Z,1.72,389.74
2020-08-26T00:00:00.000Z,1.61,385.54
2020-08-27T00:00:00.000Z,1.62,384.38
2020-08-28T00:00:00.000Z,1.61,389.08
2020-08-29T00:00:00.000Z,1.66,399.15
2020-08-30T00:00:00.000Z,1.68,414.21
2020-08-31T00:00:00.000Z,1.79,428.85
2020-09-01T00:00:00.000Z,1.8,459.32
2020-09-02T00:00:00.000Z,1.95,451.4
2020-09-03T00:00:00.000Z,1.8,412.45
2020-09-04T00:00:00.000Z,1.58,382.15
2020-09-05T00:00:00.000Z,1.61,352.8
2020-09-06T00:00:00.000Z,1.4,338.57
2020-09-07T00:00:00.000Z,1.48,341.11
2020-09-08T00:00:00.000Z,1.48,341.16
2020-09-09T00:00:00.000Z,1.43,345.11
2020-09-10T00:00:00.000Z,1.48,363.99
2020-09-11T00:00:00.000Z,1.54,365.73
2020-09-12T00:00:00.000Z,1.57,376.71
2020-09-13T00:00:00.000Z,1.62,371.74
2020-09-14T00:00:00.000Z,1.53,370.21
2020-09-15T00:00:00.000Z,1.57,372.53
2020-09-16T00:00:00.000Z,1.53,364.33
2020-09-17T00:00:00.000Z,1.53,378.93
2020-09-18T00:00:00.000Z,1.62,384.15
2020-09-19T00:00:00.000Z,1.59,382.85
2020-09-20T00:00:00.000Z,1.6,375.69
2020-09-21T00:00:00.000Z,1.55,354.58
2020-09-22T00:00:00.000Z,1.42,341.35
2020-09-23T00:00:00.000Z,1.44,329.66
2020-09-24T00:00:00.000Z,1.35,334.99
2020-09-25T00:00:00.000Z,1.46,348.03
2020-09-26T00:00:00.000Z,1.47,351.47
2020-09-27T00:00:00.000Z,1.49,354.88
2020-09-28T00:00:00.000Z,1.5,360.12
2020-09-29T00:00:00.000Z,1.48,355.54
2020-09-30T00:00:00.000Z,1.5,356.47
2020-10-01T00:00:00.000Z,1.5,357.8
2020-10-02T00:00:00.000Z,1.47,344.5
2020-10-03T00:00:00.000Z,1.44,347.69
2020-10-04T00:00:00.000Z,1.44,349.41
2020-10-05T00:00:00.000Z,1.47,352.48
2020-10-06T00:00:00.000Z,1.47,346.13
2020-10-07T00:00:00.000Z,1.42,338.07
2020-10-08T00:00:00.000Z,1.43,343.88
2020-10-09T00:00:00.000Z,1.46,357.85
2020-10-10T00:00:00.000Z,1.52,371.86
2020-10-11T00:00:00.000Z,1.54,373.31
2020-10-12T00:00:00.000Z,1.56,380.52
2020-10-13T00:00:00.000Z,1.6,381.3
2020-10-14T00:00:00.000Z,1.57,380.62
2020-10-15T00:00:00.000Z,1.56,375.73
2020-10-16T00:00:00.000Z,1.55,370.74
2020-10-17T00:00:00.000Z,1.5,367.15
2020-10-18T00:00:00.000Z,1.51,373.08
2020-10-19T00:00:00.000Z,1.55,378.73
2020-10-20T00:00:00.000Z,1.56,373.44
2020-10-21T00:00:00.000Z,1.51,384.99
2020-10-22T00:00:00.000Z,1.59,406.29
2020-10-23T00:00:00.000Z,1.68,410.7
2020-10-24T00:00:00.000Z,1.65,412.17
2020-10-25T00:00:00.000Z,1.67,410.64
2020-10-26T00:00:00.000Z,1.64,397.02
2020-10-27T00:00:00.000Z,1.58,400.33
2020-10-28T00:00:00.000Z,1.62,395.21
2020-10-29T00:00:00.000Z,1.56,387.43
2020-10-30T00:00:00.000Z,1.55,383.07
2020-10-31T00:00:00.000Z,1.54,387.35
2020-11-01T00:00:00.000Z,1.55,391.22
2020-11-02T00:00:00.000Z,1.58,391.53
2020-11-03T00:00:00.000Z,1.54,380.53
2020-11-04T00:00:00.000Z,1.55,392.86
2020-11-05T00:00:00.000Z,1.61,408.92
2020-11-06T00:00:00.000Z,1.65,436.82
2020-11-07T00:00:00.000Z,1.8,447.16
2020-11-08T00:00:00.000Z,1.72,446.45
2020-11-09T00:00:00.000Z,1.79,446.65
2020-11-10T00:00:00.000Z,1.75,447.26
2020-11-11T00:00:00.000Z,1.76,463.3
2020-11-12T00:00:00.000Z,1.79,461.54
2020-11-13T00:00:00.000Z,1.78,468.04
2020-11-14T00:00:00.000Z,1.83,465.01
2020-11-15T00:00:00.000Z,1.78,451.74
2020-11-16T00:00:00.000Z,1.72,465.2
2020-11-17T00:00:00.000Z,1.76,485.54
2020-11-18T00:00:00.000Z,1.83,476.8
2020-11-19T00:00:00.000Z,1.81,475.57
2020-11-20T00:00:00.000Z,1.78,492.79
2020-11-21T00:00:00.000Z,1.89,528.1
2020-11-22T00:00:00.000Z,2.02,547.19
2020-11-23T00:00:00.000Z,2.04,580.53
2020-11-24T00:00:00.000Z,2.17,617.92
2020-11-25T00:00:00.000Z,2.14,580.51
2020-11-26T00:00:00.000Z,2.01,529.67
2020-11-27T00:00:00.000Z,1.84,512.9
2020-11-28T00:00:00.000Z,1.83,539.12
2020-11-29T00:00:00.000Z,1.89,563.63
2020-11-30T00:00:00.000Z,2.02,593.72
2020-12-01T00:00:00.000Z,2.14,601.27
2020-12-02T00:00:00.000Z,2.05,590.63
2020-12-03T00:00:00.000Z,2.07,605.13
2020-12-04T00:00:00.000Z,2.11,593.32
2020-12-05T00:00:00.000Z,1.96,590.32
2020-12-06T00:00:00.000Z,2.04,604.72
2020-12-07T00:00:00.000Z,2.05,595.01
2020-12-08T00:00:00.000Z,2.01,572.15
2020-12-09T00:00:00.000Z,1.88,554.31
2020-12-10T00:00:00.000Z,1.95,561.9
2020-12-11T00:00:00.000Z,1.9,548.14
2020-12-12T00:00:00.000Z,1.86,558.8
2020-12-13T00:00:00.000Z,1.93,579.46
2020-12-14T00:00:00.000Z,2,583.69
2020-12-15T00:00:00.000Z,1.97,588.09
2020-12-16T00:00:00.000Z,1.98,610.02
2020-12-17T00:00:00.000Z,2.1,651.48
2020-12-18T00:00:00.000Z,2.12,646.92
2020-12-19T00:00:00.000Z,2.09,658.1
2020-12-20T00:00:00.000Z,2.1,641.44
2020-12-21T00:00:00.000Z,2.03,622.22
2020-12-22T00:00:00.000Z,1.93,612.9
2020-12-23T00:00:00.000Z,2.01,595.37
2020-12-24T00:00:00.000Z,1.86,590.33
2020-12-25T00:00:00.000Z,1.94,619.09
2020-12-26T00:00:00.000Z,1.98,633.79
2020-12-27T00:00:00.000Z,2,669.81
2020-12-28T00:00:00.000Z,2.14,714.09
2020-12-29T00:00:00.000Z,2.24,714.13
2020-12-30T00:00:00.000Z,2.23,737.91
2020-12-31T00:00:00.000Z,2.26,739.3
2021-01-01T00:00:00.000Z,2.2,733.43
2021-01-02T00:00:00.000Z,2.16,752.49
2021-01-03T00:00:00.000Z,2.24,890.94
2021-01-04T00:00:00.000Z,2.67,1026.57
2021-01-05T00:00:00.000Z,2.77,1054.8
2021-01-06T00:00:00.000Z,2.88,1136.66
2021-01-07T00:00:00.000Z,3.03,1221.03
2021-01-08T00:00:00.000Z,3,1170.51
2021-01-09T00:00:00.000Z,2.91,1240.77
2021-01-10T00:00:00.000Z,3,1256.88
2021-01-11T00:00:00.000Z,2.93,1085.98
2021-01-12T00:00:00.000Z,2.52,1078.77
2021-01-13T00:00:00.000Z,2.38,1060.99
2021-01-14T00:00:00.000Z,2.48,1166.88
2021-01-15T00:00:00.000Z,2.65,1162.28
2021-01-16T00:00:00.000Z,2.52,1223.06
2021-01-17T00:00:00.000Z,2.64,1218.05
2021-01-18T00:00:00.000Z,2.61,1222.23
2021-01-19T00:00:00.000Z,2.61,1346.07
2021-01-20T00:00:00.000Z,2.83,1321.47
2021-01-21T00:00:00.000Z,2.82,1237.8
2021-01-22T00:00:00.000Z,2.27,1160.19
2021-01-23T00:00:00.000Z,2.49,1235.06
2021-01-24T00:00:00.000Z,2.47,1310.99
2021-01-25T00:00:00.000Z,2.76,1385.76
2021-01-26T00:00:00.000Z,2.6,1312.28
2021-01-27T00:00:00.000Z,2.64,1291.08
2021-01-28T00:00:00.000Z,2.44,1290.92
2021-01-29T00:00:00.000Z,2.56,1364.82
2021-01-30T00:00:00.000Z,2.65,1366.71
2021-01-31T00:00:00.000Z,2.63,1332.65
2021-02-01T00:00:00.000Z,2.51,1324.73
2021-02-02T00:00:00.000Z,2.55,1455.52
2021-02-03T00:00:00.000Z,2.77,1590.52
2021-02-04T00:00:00.000Z,2.93,1628.02
2021-02-05T00:00:00.000Z,2.76,1677.58
2021-02-06T00:00:00.000Z,2.95,1696.4
2021-02-07T00:00:00.000Z,2.87,1594.67
2021-02-08T00:00:00.000Z,2.71,1672.62
2021-02-09T00:00:00.000Z,2.91,1767.56
2021-02-10T00:00:00.000Z,2.92,1759.76
2021-02-11T00:00:00.000Z,2.85,1762.1
2021-02-12T00:00:00.000Z,2.89,1804.14
2021-02-13T00:00:00.000Z,2.96,1820.71
2021-02-14T00:00:00.000Z,2.89,1819.41
2021-02-15T00:00:00.000Z,2.87,1748.79
2021-02-16T00:00:00.000Z,2.81,1776.28
2021-02-17T00:00:00.000Z,2.8,1795.84
2021-02-18T00:00:00.000Z,2.85,1900.48
2021-02-19T00:00:00.000Z,2.97,1932.62
2021-02-20T00:00:00.000Z,2.99,1928.94
2021-02-21T00:00:00.000Z,2.91,1930.75
2021-02-22T00:00:00.000Z,2.94,1692.28
2021-02-23T00:00:00.000Z,2.7,1571.24
2021-02-24T00:00:00.000Z,2.37,1607.1
2021-02-25T00:00:00.000Z,2.47,1565.89
2021-02-26T00:00:00.000Z,2.23,1481.82
2021-02-27T00:00:00.000Z,2.21,1476.69
2021-02-28T00:00:00.000Z,2.27,1381.88
2021-03-01T00:00:00.000Z,2.17,1493.1
2021-03-02T00:00:00.000Z,2.4,1530.42
2021-03-03T00:00:00.000Z,2.28,1567.47
2021-03-04T00:00:00.000Z,2.38,1565.32
2021-03-05T00:00:00.000Z,2.32,1496.42
2021-03-06T00:00:00.000Z,2.31,1592.53
2021-03-07T00:00:00.000Z,2.45,1683.05
2021-03-08T00:00:00.000Z,2.52,1754.83
2021-03-09T00:00:00.000Z,2.66,1835.98
2021-03-10T00:00:00.000Z,2.68,1818.35
2021-03-11T00:00:00.000Z,2.57,1786.17
2021-03-12T00:00:00.000Z,2.59,1782.02
2021-03-13T00:00:00.000Z,2.5,1836.12
2021-03-14T00:00:00.000Z,2.7,1884.8
2021-03-15T00:00:00.000Z,2.59,1813.39
2021-03-16T00:00:00.000Z,2.48,1767.89
2021-03-17T00:00:00.000Z,2.49,1790.58
2021-03-18T00:00:00.000Z,2.51,1804.6
2021-03-19T00:00:00.000Z,2.43,1787.51
2021-03-20T00:00:00.000Z,2.48,1834.97
2021-03-21T00:00:00.000Z,2.47,1782.64
2021-03-22T00:00:00.000Z,2.44,1732.39
2021-03-23T00:00:00.000Z,2.3,1686.94
2021-03-24T00:00:00.000Z,2.28,1643.62
2021-03-25T00:00:00.000Z,2.14,1585.34
2021-03-26T00:00:00.000Z,2.15,1643.5
2021-03-27T00:00:00.000Z,2.3,1699.77
2021-03-28T00:00:00.000Z,2.32,1693.88
2021-03-29T00:00:00.000Z,2.28,1758.78
2021-03-30T00:00:00.000Z,2.44,1823.2
2021-03-31T00:00:00.000Z,2.45,1859.77
2021-04-01T00:00:00.000Z,2.54,1935.42
2021-04-02T00:00:00.000Z,2.55,2046.8
2021-04-03T00:00:00.000Z,2.74,2070.76
2021-04-04T00:00:00.000Z,2.55,2036.81
2021-04-05T00:00:00.000Z,2.59,2066.86
2021-04-06T00:00:00.000Z,2.59,2098.34
2021-04-07T00:00:00.000Z,2.6,2029.8
2021-04-08T00:00:00.000Z,2.44,2017.22
2021-04-09T00:00:00.000Z,2.54,2074.92
2021-04-10T00:00:00.000Z,2.52,2126.65
2021-04-11T00:00:00.000Z,2.6,2138.65
2021-04-12T00:00:00.000Z,2.59,2151.45
2021-04-13T00:00:00.000Z,2.56,2225.13
2021-04-14T00:00:00.000Z,2.72,2364.42
2021-04-15T00:00:00.000Z,2.84,2473.48
2021-04-16T00:00:00.000Z,2.89,2426.8
2021-04-17T00:00:00.000Z,2.77,2406.24
2021-04-18T00:00:00.000Z,2.66,2158.04
2021-04-19T00:00:00.000Z,2.53,2176.31
2021-04-20T00:00:00.000Z,2.44,2201.84
2021-04-21T00:00:00.000Z,2.59,2353.76
2021-04-22T00:00:00.000Z,2.6,2477.56
2021-04-23T00:00:00.000Z,2.65,2268.98
2021-04-24T00:00:00.000Z,2.58,2265.15
2021-04-25T00:00:00.000Z,2.41,2261.86
2021-04-26T00:00:00.000Z,2.49,2424.59
2021-04-27T00:00:00.000Z,2.7,2583.4
2021-04-28T00:00:00.000Z,2.79,2660.93
2021-04-29T00:00:00.000Z,2.86,2735.79
2021-04-30T00:00:00.000Z,2.83,2763.65
2021-05-01T00:00:00.000Z,2.82,2855.79
2021-05-02T00:00:00.000Z,2.96,2920.68
2021-05-03T00:00:00.000Z,2.9,3203.76
2021-05-04T00:00:00.000Z,3.29,3358.03
2021-05-05T00:00:00.000Z,3.04,3378.67
2021-05-06T00:00:00.000Z,3.24,3494.72
2021-05-07T00:00:00.000Z,3.15,3476.53
2021-05-08T00:00:00.000Z,3.03,3707.41
2021-05-09T00:00:00.000Z,3.36,3856.43
2021-05-10T00:00:00.000Z,3.3,3961.26
2021-05-11T00:00:00.000Z,3.27,3976.4
2021-05-12T00:00:00.000Z,3.34,4078.52
2021-05-13T00:00:00.000Z,3.07,3795.94
2021-05-14T00:00:00.000Z,2.93,3936.33
2021-05-15T00:00:00.000Z,3.18,3883.98
2021-05-16T00:00:00.000Z,2.84,3614.81
2021-05-17T00:00:00.000Z,2.81,3353.71
2021-05-18T00:00:00.000Z,2.56,3403.73
2021-05-19T00:00:00.000Z,2.72,2694.59
2021-05-20T00:00:00.000Z,2.05,2579.65
2021-05-21T00:00:00.000Z,2.31,2523.69
2021-05-22T00:00:00.000Z,2.05,2322.21
2021-05-23T00:00:00.000Z,1.99,2059.26
2021-05-24T00:00:00.000Z,1.83,2378.64
2021-05-25T00:00:00.000Z,2.27,2571.57
2021-05-26T00:00:00.000Z,2.28,2780.27
2021-05-27T00:00:00.000Z,2.41,2766.48
2021-05-28T00:00:00.000Z,2.29,2547.97
2021-05-29T00:00:00.000Z,2.04,2390.93
2021-05-30T00:00:00.000Z,1.94,2329.26
2021-05-31T00:00:00.000Z,2.03,2496.83
2021-06-01T00:00:00.000Z,2.28,2635.89
2021-06-02T00:00:00.000Z,2.21,2677.39
2021-06-03T00:00:00.000Z,2.27,2776.75
2021-06-04T00:00:00.000Z,2.38,2706.92
2021-06-05T00:00:00.000Z,2.23,2685.26
2021-06-06T00:00:00.000Z,2.17,2680.51
2021-06-07T00:00:00.000Z,2.24,2711.3
2021-06-08T00:00:00.000Z,2.12,2465.9
2021-06-09T00:00:00.000Z,2.08,2517.05
2021-06-10T00:00:00.000Z,2.16,2526.44
2021-06-11T00:00:00.000Z,2.06,2409.97
2021-06-12T00:00:00.000Z,1.96,2355.75
2021-06-13T00:00:00.000Z,1.98,2430.02
2021-06-14T00:00:00.000Z,2.09,2535.54
2021-06-15T00:00:00.000Z,2.14,2573.89
2021-06-16T00:00:00.000Z,2.13,2453.02
2021-06-17T00:00:00.000Z,1.96,2382.69
2021-06-18T00:00:00.000Z,2,2256.27
2021-06-19T00:00:00.000Z,1.88,2221.2
2021-06-20T00:00:00.000Z,1.83,2160.18
2021-06-21T00:00:00.000Z,1.91,2064.7
2021-06-22T00:00:00.000Z,1.63,1852.27
2021-06-23T00:00:00.000Z,1.61,1936.06
2021-06-24T00:00:00.000Z,1.7,1960.37
2021-06-25T00:00:00.000Z,1.72,1905.72
2021-06-26T00:00:00.000Z,1.59,1784.64
2021-06-27T00:00:00.000Z,1.58,1896.39
2021-06-28T00:00:00.000Z,1.71,2052.72
2021-06-29T00:00:00.000Z,1.81,2160.51
2021-06-30T00:00:00.000Z,1.95,2188.3
2021-07-01T00:00:00.000Z,2.1,2175.86
2021-07-02T00:00:00.000Z,2.01,2088.79
2021-07-03T00:00:00.000Z,2.07,2176.01
2021-07-04T00:00:00.000Z,2.17,2289.26
2021-07-05T00:00:00.000Z,2.33,2241.55
2021-07-06T00:00:00.000Z,2.25,2272.31
2021-07-07T00:00:00.000Z,2.4,2351.62
2021-07-08T00:00:00.000Z,2.47,2204.68
2021-07-09T00:00:00.000Z,2.32,2117.19
2021-07-10T00:00:00.000Z,2.36,2133.16
2021-07-11T00:00:00.000Z,2.33,2127.56
2021-07-12T00:00:00.000Z,1.88,2087.96
2021-07-13T00:00:00.000Z,1.79,1981.99
2021-07-14T00:00:00.000Z,1.69,1942.84
2021-07-15T00:00:00.000Z,1.73,1960.32
2021-07-16T00:00:00.000Z,1.67,1907.57
2021-07-17T00:00:00.000Z,1.64,1884.39
2021-07-18T00:00:00.000Z,1.66,1937.55
2021-07-19T00:00:00.000Z,1.66,1862.46
2021-07-20T00:00:00.000Z,1.6,1780.35
2021-07-21T00:00:00.000Z,1.58,1892.93
2021-07-22T00:00:00.000Z,1.76,1997.72
2021-07-23T00:00:00.000Z,1.78,2064.23
2021-07-24T00:00:00.000Z,1.85,2153.73
2021-07-25T00:00:00.000Z,1.91,2153.14
2021-07-26T00:00:00.000Z,1.92,2302.85
2021-07-27T00:00:00.000Z,1.93,2236.3
2021-07-28T00:00:00.000Z,1.98,2296.15
2021-07-29T00:00:00.000Z,1.98,2333.82
2021-07-30T00:00:00.000Z,2.04,2395.13
2021-07-31T00:00:00.000Z,2.09,2488.06
2021-08-01T00:00:00.000Z,2.15,2605.86
2021-08-02T00:00:00.000Z,2.15,2586.95
2021-08-03T00:00:00.000Z,2.19,2539.78
2021-08-04T00:00:00.000Z,2.1,2614.18
2021-08-05T00:00:00.000Z,2.26,2690.27
2021-08-06T00:00:00.000Z,2.32,2835.9
2021-08-07T00:00:00.000Z,2.36,3019.74
2021-08-08T00:00:00.000Z,2.55,3070.02
2021-08-09T00:00:00.000Z,2.42,3041.69
2021-08-10T00:00:00.000Z,2.52,3143.39
2021-08-11T00:00:00.000Z,2.49,3198.65
2021-08-12T00:00:00.000Z,2.49,3110.24
2021-08-13T00:00:00.000Z,2.38,3182.41
2021-08-14T00:00:00.000Z,2.58,3270.5
2021-08-15T00:00:00.000Z,2.53,3219.32
2021-08-16T00:00:00.000Z,2.55,3237.52
2021-08-17T00:00:00.000Z,2.42,3143.25
2021-08-18T00:00:00.000Z,2.3,3039.38
2021-08-19T00:00:00.000Z,2.31,3075.64
2021-08-20T00:00:00.000Z,2.38,3240.3
2021-08-21T00:00:00.000Z,2.47,3259.73
2021-08-22T00:00:00.000Z,2.43,3202.27
2021-08-23T00:00:00.000Z,2.42,3306.64
2021-08-24T00:00:00.000Z,2.46,3255.38
2021-08-25T00:00:00.000Z,2.35,3164.54
2021-08-26T00:00:00.000Z,2.38,3155.45
2021-08-27T00:00:00.000Z,2.3,3170.14
2021-08-28T00:00:00.000Z,2.4,3250.44
2021-08-29T00:00:00.000Z,2.38,3221.03
2021-08-30T00:00:00.000Z,2.36,3247.68
2021-08-31T00:00:00.000Z,2.35,3335.41
2021-09-01T00:00:00.000Z,2.48,3613.42
2021-09-02T00:00:00.000Z,2.7,3780.81
2021-09-03T00:00:00.000Z,2.68,3869.5
2021-09-04T00:00:00.000Z,2.77,3902.47
2021-09-05T00:00:00.000Z,2.73,3909.28
